Date,Price,Open,High,Low,Vol.,Change %
01/27/2020,7.63,7.64,8.0,7.57,5.59K,-4.51%
01/26/2020,7.99,7.52,7.52,7.52,1.46K,0.00%
01/22/2020,7.99,7.99,7.99,7.9,51.93K,-0.13%
01/21/2020,8.0,7.9,7.9,7.9,3.70K,0.00%
01/15/2020,8.0,8.0,8.0,8.0,10.00K,0.00%
01/14/2020,8.0,8.0,8.0,8.0,8.18K,0.00%
01/13/2020,8.0,8.0,8.0,8.0,40.00K,0.00%
01/12/2020,8.0,8.0,8.0,8.0,5.00K,0.00%
01/09/2020,8.0,8.0,8.0,8.0,30.00K,0.00%
01/08/2020,8.0,8.0,8.0,8.0,4.40K,0.00%
01/06/2020,8.0,8.0,8.0,8.0,4.00K,-2.08%
01/05/2020,8.17,8.2,8.2,7.4,96.05K,-0.37%
01/02/2020,8.2,8.2,8.2,8.2,8.85K,2.50%
12/30/2019,8.0,8.0,8.0,8.0,2.05K,0.00%
12/29/2019,8.0,8.0,8.0,8.0,150.05K,-0.37%
12/26/2019,8.03,8.0,8.0,8.0,1.50K,0.00%
12/23/2019,8.03,8.0,8.03,8.0,244.16K,0.12%
12/19/2019,8.02,8.0,8.1,8.0,3.78K,0.25%
12/18/2019,8.0,8.0,8.0,8.0,11.00K,-0.12%
12/17/2019,8.01,8.0,8.09,8.0,16.67K,-0.12%
12/16/2019,8.02,8.0,8.0,8.0,2.71K,0.00%
12/15/2019,8.02,8.02,8.02,8.02,842.84K,0.00%
12/12/2019,8.02,8.2,8.2,7.71,7.90K,0.25%
12/11/2019,8.0,8.0,8.0,8.0,0.50K,0.00%
12/05/2019,8.0,8.0,8.0,8.0,1.82K,0.00%
12/04/2019,8.0,8.0,8.15,7.75,5.15K,5.54%
12/03/2019,7.58,8.0,8.0,7.39,5.63K,-7.56%
12/02/2019,8.2,8.2,8.2,8.2,2.51K,0.00%
12/01/2019,8.2,8.0,8.0,8.0,0.18K,0.00%
11/27/2019,8.2,8.2,8.2,8.2,1.01K,0.00%
11/26/2019,8.2,8.2,8.2,8.2,8.19K,0.00%
11/25/2019,8.2,8.0,8.2,8.0,4.04K,0.00%
11/21/2019,8.2,8.2,8.2,8.19,34.79K,0.24%
11/20/2019,8.18,8.17,8.2,8.01,44.32K,-0.12%
11/19/2019,8.19,8.2,8.2,8.1,26.46K,-0.12%
11/18/2019,8.2,8.2,8.2,8.2,5.00K,0.00%
11/17/2019,8.2,8.2,8.2,8.2,10.00K,-2.61%
11/11/2019,8.42,8.4,8.4,8.4,0.50K,0.00%
11/07/2019,8.42,8.4,8.4,8.4,2.50K,0.00%
11/06/2019,8.42,8.4,8.64,8.4,19.16K,0.36%
11/05/2019,8.39,8.4,8.4,8.2,3.01K,0.00%
11/04/2019,8.39,8.34,8.4,8.34,25.66K,2.32%
11/03/2019,8.2,8.0,8.0,8.0,0.25K,0.00%
10/31/2019,8.2,8.2,8.2,8.2,45.00K,2.76%
10/30/2019,7.98,8.0,8.2,7.9,11.79K,-2.80%
10/29/2019,8.21,8.2,8.3,8.2,8.50K,0.12%
10/28/2019,8.2,8.2,8.2,8.2,59.96K,0.61%
10/24/2019,8.15,8.01,8.2,8.01,3.40K,0.00%
10/23/2019,8.15,8.3,8.3,8.01,16.77K,-0.61%
10/22/2019,8.2,8.2,8.2,8.2,10.19K,1.23%
10/21/2019,8.1,8.0,8.25,8.0,62.02K,-1.82%
10/20/2019,8.25,8.29,8.35,8.0,4.00K,3.00%
10/17/2019,8.01,8.02,8.05,8.0,30.12K,3.76%
10/16/2019,7.72,7.65,8.0,7.62,46.94K,1.58%
10/15/2019,7.6,7.6,7.6,7.6,161.64K,0.00%
10/14/2019,7.6,7.49,7.7,7.49,139.75K,2.01%
10/13/2019,7.45,7.3,7.5,7.3,10.00K,1.92%
10/10/2019,7.31,7.32,7.32,7.31,4.26K,0.14%
10/09/2019,7.3,7.3,7.3,7.3,5.00K,0.69%
10/08/2019,7.25,7.23,7.28,7.21,32.00K,-1.76%
10/07/2019,7.38,7.22,7.4,7.22,7.44K,-0.27%
10/03/2019,7.4,7.4,7.4,7.22,20.85K,-1.33%
10/02/2019,7.5,7.5,7.59,7.5,15.56K,1.90%
10/01/2019,7.36,7.15,7.41,7.08,34.44K,-0.54%
09/29/2019,7.4,7.5,7.5,7.08,7.69K,4.67%
09/26/2019,7.07,7.02,7.02,7.02,1.00K,0.00%
09/25/2019,7.07,6.81,7.3,6.81,49.55K,3.97%
09/24/2019,6.8,6.81,6.81,6.8,11.50K,0.00%
09/23/2019,6.8,6.8,6.9,6.8,99.53K,1.04%
09/22/2019,6.73,6.82,6.85,6.65,52.47K,-7.68%
09/19/2019,7.29,7.31,7.35,7.31,2.61K,0.00%
09/18/2019,7.29,7.11,7.5,7.11,3.92K,0.00%
09/17/2019,7.29,7.3,7.31,7.25,88.36K,0.00%
09/16/2019,7.29,7.3,7.47,7.2,133.10K,1.25%
09/15/2019,7.2,7.36,7.36,7.2,5.15K,-2.17%
09/12/2019,7.36,7.35,7.49,7.3,26.42K,0.14%
09/11/2019,7.35,7.08,7.5,7.05,155.44K,5.00%
09/10/2019,7.0,6.95,7.15,6.9,178.97K,0.72%
09/09/2019,6.95,6.97,7.0,6.78,141.69K,-0.43%
09/08/2019,6.98,7.26,7.28,6.64,212.78K,-5.16%
09/05/2019,7.36,7.29,7.5,7.2,44.73K,-0.14%
09/04/2019,7.37,7.41,7.5,7.17,5.84K,-3.79%
09/03/2019,7.66,7.77,7.77,7.4,7.50K,3.37%
09/01/2019,7.41,7.89,7.9,7.89,2.93K,0.00%
08/29/2019,7.41,7.43,7.5,7.35,3.77K,0.00%
08/28/2019,7.41,7.1,7.7,7.07,17.08K,-3.14%
08/27/2019,7.65,7.9,7.9,7.5,19.50K,-0.65%
08/26/2019,7.7,7.71,7.72,7.65,4.00K,0.00%
08/25/2019,7.7,7.72,7.72,7.7,12.00K,-0.39%
08/22/2019,7.73,7.71,7.71,7.71,1.50K,0.00%
08/21/2019,7.73,7.75,7.98,7.74,3.57K,0.00%
08/20/2019,7.73,7.76,7.89,7.71,9.05K,-2.15%
08/19/2019,7.9,7.9,7.9,7.9,5.52K,0.00%
08/18/2019,7.9,7.9,7.9,7.75,142.35K,0.00%
08/15/2019,7.9,7.91,7.91,7.9,5.00K,-1.25%
08/14/2019,8.0,8.0,8.02,7.9,14.47K,0.63%
08/08/2019,7.95,7.99,8.0,7.8,274.73K,2.05%
08/07/2019,7.79,7.65,7.8,7.65,10.66K,-2.63%
08/06/2019,8.0,8.0,8.02,7.72,43.09K,-0.50%
08/05/2019,8.04,8.11,8.11,7.8,28.82K,-5.30%
08/04/2019,8.49,8.11,8.5,8.11,17.28K,2.29%
08/01/2019,8.3,8.3,8.3,8.3,0.48K,0.00%
07/31/2019,8.3,8.12,8.45,8.1,58.54K,0.61%
07/30/2019,8.25,8.25,8.25,8.25,8.00K,-2.94%
07/28/2019,8.5,8.25,8.25,8.25,0.45K,0.00%
07/24/2019,8.5,8.3,8.3,8.11,0.13K,0.00%
07/22/2019,8.5,8.3,8.3,8.3,2.00K,0.00%
07/21/2019,8.5,8.5,8.5,8.5,2.00K,0.00%
07/18/2019,8.5,8.49,8.5,8.49,5.50K,0.12%
07/17/2019,8.49,8.35,8.5,8.35,31.96K,4.81%
07/15/2019,8.1,8.1,8.11,8.1,7.61K,0.12%
07/14/2019,8.09,8.1,8.11,8.1,1.42K,0.00%
07/11/2019,8.09,8.1,8.1,8.08,17.27K,0.12%
07/10/2019,8.08,8.1,8.1,8.1,2.00K,0.00%
07/09/2019,8.08,8.1,8.1,8.1,0.24K,0.00%
07/08/2019,8.08,8.1,8.11,8.0,61.11K,-0.25%
07/07/2019,8.1,8.1,8.1,8.1,5.41K,-0.74%
07/04/2019,8.16,8.15,8.16,8.15,10.85K,-2.39%
07/03/2019,8.36,8.45,8.64,8.1,29.31K,3.47%
07/02/2019,8.08,8.25,8.35,8.0,11.28K,-4.94%
06/27/2019,8.5,8.5,8.5,8.5,4.09K,0.24%
06/26/2019,8.48,8.4,8.49,8.4,6.00K,5.87%
06/25/2019,8.01,8.05,8.05,8.0,14.34K,-0.74%
06/24/2019,8.07,8.1,8.15,8.05,12.50K,-3.93%
06/23/2019,8.4,8.5,8.5,8.05,72.05K,-0.12%
06/20/2019,8.41,8.3,8.5,8.3,4.28K,0.96%
06/19/2019,8.33,8.3,8.38,8.3,11.00K,0.24%
06/18/2019,8.31,8.35,8.35,8.29,6.21K,3.10%
06/17/2019,8.06,8.06,8.1,8.05,4.20K,-0.25%
06/16/2019,8.08,8.11,8.11,8.05,4.49K,-1.70%
06/13/2019,8.22,8.3,8.3,8.11,7.41K,-1.56%
06/12/2019,8.35,8.4,8.4,8.35,14.00K,-1.07%
06/11/2019,8.44,8.83,8.98,8.27,15.21K,-6.22%
06/10/2019,9.0,8.85,9.0,8.85,87.65K,0.00%
06/09/2019,9.0,8.85,8.85,8.85,0.50K,0.00%
06/03/2019,9.0,9.0,9.0,8.81,23.67K,0.22%
05/29/2019,8.98,8.8,9.2,8.8,239.84K,-0.22%
05/28/2019,9.0,9.0,9.0,8.53,85.55K,0.00%
05/27/2019,9.0,8.97,9.01,8.97,118.81K,6.89%
05/21/2019,8.42,7.44,8.5,7.44,20.83K,3.69%
05/20/2019,8.12,8.29,8.29,8.1,17.58K,-9.78%
05/19/2019,9.0,8.32,8.4,8.32,1.08K,0.00%
05/16/2019,9.0,8.53,8.53,8.32,2.25K,0.00%
05/15/2019,9.0,8.5,8.5,8.5,0.87K,0.00%
05/13/2019,9.0,8.72,8.72,8.7,1.50K,0.00%
05/12/2019,9.0,8.72,8.72,8.72,0.02K,0.00%
05/09/2019,9.0,9.0,9.0,8.61,0.52K,0.00%
05/08/2019,9.0,9.0,9.01,9.0,180.86K,-0.88%
05/07/2019,9.08,9.0,9.29,9.0,0.36K,0.00%
05/06/2019,9.08,9.0,9.3,9.0,14.62K,0.33%
05/05/2019,9.05,9.35,9.35,9.35,0.01K,0.00%
05/02/2019,9.05,9.45,9.45,9.0,10.32K,0.44%
04/30/2019,9.01,9.26,9.3,9.26,0.85K,0.00%
04/24/2019,9.01,9.0,9.39,9.0,3.62K,0.11%
04/23/2019,9.0,9.0,9.0,9.0,14.01K,-0.11%
04/22/2019,9.01,9.0,9.0,9.0,1.46K,0.00%
04/21/2019,9.01,9.01,9.01,9.0,9.25K,0.00%
04/18/2019,9.01,9.0,9.01,9.0,131.41K,0.11%
04/17/2019,9.0,9.0,9.0,9.0,4.51K,0.00%
04/16/2019,9.0,9.0,9.0,9.0,5.50K,0.00%
04/15/2019,9.0,9.0,9.24,9.0,25.02K,0.00%
04/14/2019,9.0,9.0,9.0,9.0,23.50K,0.00%
04/11/2019,9.0,9.0,9.0,9.0,5.00K,0.22%
04/10/2019,8.98,9.0,9.0,8.95,7.10K,-0.33%
04/09/2019,9.01,9.0,9.02,9.0,12.49K,1.12%
04/08/2019,8.91,9.01,9.09,8.6,22.96K,-1.44%
04/07/2019,9.04,9.1,9.1,9.0,9.05K,0.22%
04/04/2019,9.02,9.16,9.16,9.0,55.00K,-2.06%
04/03/2019,9.21,9.55,9.55,9.17,28.64K,-2.85%
04/02/2019,9.48,9.25,9.74,9.17,15.40K,3.16%
04/01/2019,9.19,9.33,9.33,9.15,39.06K,-3.06%
03/31/2019,9.48,9.5,9.7,9.23,164.56K,5.22%
03/28/2019,9.01,8.65,9.51,8.65,1.57M,4.16%
03/27/2019,8.65,8.65,8.66,8.65,157.57K,0.00%
03/26/2019,8.65,8.65,8.84,8.65,196.92K,0.12%
03/25/2019,8.64,8.66,8.66,8.6,223.33K,-0.12%
03/24/2019,8.65,8.65,8.66,8.65,132.17K,-0.57%
03/21/2019,8.7,8.7,8.7,8.65,28.90K,0.00%
03/20/2019,8.7,8.71,8.71,8.7,16.80K,0.58%
03/19/2019,8.65,8.65,8.92,8.65,133.76K,0.00%
03/18/2019,8.65,8.65,8.89,8.65,73.82K,0.12%
03/14/2019,8.64,8.68,8.71,8.59,68.73K,-2.70%
03/13/2019,8.88,8.61,9.0,8.61,68.34K,2.07%
03/12/2019,8.7,8.61,8.88,8.6,1.28M,0.58%
03/11/2019,8.65,8.66,8.67,8.6,29.41K,-0.23%
03/10/2019,8.67,8.6,8.7,8.6,7.17K,-0.23%
03/07/2019,8.69,8.6,8.6,8.6,1.65K,0.00%
03/06/2019,8.69,8.61,8.61,8.61,0.20K,0.00%
03/05/2019,8.69,8.67,8.67,8.66,0.48K,0.00%
03/04/2019,8.69,8.9,8.91,8.61,64.63K,-0.23%
03/03/2019,8.71,8.71,8.8,8.65,37.20K,-0.80%
02/28/2019,8.78,8.72,8.72,8.71,1.00K,0.00%
02/27/2019,8.78,8.6,9.0,8.59,45.17K,0.80%
02/26/2019,8.71,8.83,8.83,8.6,6.00K,-4.70%
02/25/2019,9.14,9.0,9.0,9.0,0.90K,0.00%
02/24/2019,9.14,8.85,8.85,8.76,0.80K,0.00%
02/21/2019,9.14,8.85,8.87,8.85,1.29K,0.00%
02/20/2019,9.14,9.19,9.19,9.0,3.45K,1.90%
02/19/2019,8.97,9.0,9.0,9.0,1.00K,0.00%
02/18/2019,8.97,9.19,9.19,8.9,6.96K,-2.39%
02/17/2019,9.19,9.5,9.5,9.0,36.49K,-0.65%
02/14/2019,9.25,9.19,9.5,9.16,133.69K,0.98%
02/13/2019,9.16,9.19,9.22,9.0,61.95K,0.11%
02/12/2019,9.15,9.2,9.2,8.9,6.35K,1.22%
02/11/2019,9.04,9.0,9.39,8.9,60.00K,0.44%
02/10/2019,9.0,8.94,9.2,8.86,45.01K,1.81%
02/07/2019,8.84,9.0,9.0,8.75,18.97K,-2.00%
02/06/2019,9.02,8.99,9.35,8.82,118.85K,3.09%
02/05/2019,8.75,8.63,8.97,8.6,26.53K,1.63%
02/04/2019,8.61,8.53,8.63,8.53,17.14K,-3.80%
02/03/2019,8.95,9.09,9.16,8.65,94.94K,-4.99%
01/31/2019,9.42,9.25,9.6,9.16,206.04K,6.20%
01/30/2019,8.87,8.7,9.04,8.53,292.24K,7.91%
01/29/2019,8.22,7.9,8.69,7.6,559.88K,4.05%
01/28/2019,7.9,7.8,8.0,7.7,191.96K,4.36%
01/27/2019,7.57,7.59,7.69,7.22,37.20K,5.58%
01/23/2019,7.17,7.47,7.47,7.3,3.50K,0.00%
01/22/2019,7.17,7.18,7.44,7.09,124.03K,-0.55%
01/21/2019,7.21,7.11,7.25,7.11,38.19K,-1.64%
01/20/2019,7.33,7.4,7.4,7.2,46.09K,-2.27%
01/17/2019,7.5,7.5,7.5,7.5,26.40K,2.60%
01/16/2019,7.31,7.48,7.48,7.25,24.42K,-2.40%
01/15/2019,7.49,7.6,7.6,7.45,63.20K,-2.73%
01/14/2019,7.7,7.7,7.7,7.59,2.00K,0.00%
01/13/2019,7.7,7.8,7.8,7.6,10.58K,-0.77%
01/10/2019,7.76,7.75,7.8,7.75,14.00K,1.57%
01/09/2019,7.64,7.62,7.8,7.61,23.86K,-2.05%
01/08/2019,7.8,7.82,7.87,7.65,93.20K,3.45%
01/06/2019,7.54,7.69,7.75,7.31,60.07K,-4.07%
01/03/2019,7.86,7.85,7.85,7.85,1.00K,0.00%
01/02/2019,7.86,7.6,7.97,7.6,4.28K,2.88%
